Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24;Column25;Column26;Column27;Column28;Column29;Column30;Column31;Column32;Column33;Column34;Column35;Column36;Column37;Column38;Column39;Column40;Column41
com.samsung.shealth.sleep;6261011;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
original_efficiency;mental_recovery;factor_01;factor_02;factor_03;factor_04;factor_05;factor_06;factor_07;factor_08;factor_09;factor_10;has_sleep_data;combined_id;sleep_type;data_version;physical_recovery;original_wake_up_time;movement_awakening;original_bed_time;goal_bed_time;quality;extra_data;goal_wake_up_time;sleep_cycle;efficiency;sleep_score;sleep_duration;com.samsung.health.sleep.create_sh_ver;com.samsung.health.sleep.start_time;com.samsung.health.sleep.custom;com.samsung.health.sleep.modify_sh_ver;com.samsung.health.sleep.update_time;com.samsung.health.sleep.create_time;com.samsung.health.sleep.time_offset;com.samsung.health.sleep.deviceuuid;com.samsung.health.sleep.comment;com.samsung.health.sleep.pkg_name;com.samsung.health.sleep.end_time;com.samsung.health.sleep.datauuid;
;56.0;72;72;14;14;54;421;166;2;33;0;0;;;3;77.0;;29.0;;;;e7829d7e-f56d-4ed6-9d19-9c9b39d1d074.extra_data.json;;4;87.0;71;421;;2022-10-23 04:09:00.000;;;2022-10-23 11:13:37.824;2022-10-23 11:13:24.934;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-10-23 11:10:00.000;e7829d7e-f56d-4ed6-9d19-9c9b39d1d074;
;80.0;17;66;8;10;49;471;101;1;29;0;0;;;3;68.0;;24.0;;;;ebd82b97-0a73-4fb4-a399-e4fb2232517a.extra_data.json;;6;89.0;73;471;;2022-10-24 02:42:00.000;;;2022-10-24 10:40:43.076;2022-10-24 10:40:29.989;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-10-24 10:33:00.000;ebd82b97-0a73-4fb4-a399-e4fb2232517a;
;36.0;19;48;14;34;66;434;106;2;46;0;0;;;3;62.0;;39.0;;;;bc8807d8-8ffa-4425-8ebe-528636553df6.extra_data.json;;4;84.0;65;434;;2022-10-25 03:39:00.000;;;2022-10-25 10:53:14.161;2022-10-25 10:53:01.595;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-10-25 10:53:00.000;bc8807d8-8ffa-4425-8ebe-528636553df6;
;84.0;53;59;4;6;76;457;117;0;45;0;0;;;3;77.0;;30.0;;;;1dcf6a18-b84f-4c1e-b81a-d99c6e72da3d.extra_data.json;;4;83.0;82;457;;2022-10-26 03:37:00.000;;;2022-10-26 11:15:46.275;2022-10-26 11:15:33.463;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-10-26 11:14:00.000;1dcf6a18-b84f-4c1e-b81a-d99c6e72da3d;
;85.0;31;74;8;5;53;493;107;0;31;0;0;;;3;76.0;;25.0;;;;ee0bf267-a28d-4843-a3a4-c6cbfe000d33.extra_data.json;;4;89.0;85;493;;2022-10-27 02:32:00.000;;;2022-10-27 10:45:32.213;2022-10-27 10:45:20.256;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-10-27 10:45:00.000;ee0bf267-a28d-4843-a3a4-c6cbfe000d33;
;61.0;28;28;12;9;40;442;175;2;16;0;0;;;3;57.0;;20.0;;;;58602e79-4160-4c90-948d-0458506ccacd.extra_data.json;;4;90.0;67;442;;2022-10-28 03:37:00.000;;;2022-10-28 11:36:20.012;2022-10-28 11:00:22.072;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-10-28 10:59:00.000;58602e79-4160-4c90-948d-0458506ccacd;
;44.0;30;40;2;31;56;506;92;2;27;0;0;;;3;72.0;;19.0;;;;e0fcf7a8-a09a-4070-9442-6724c7f32a87.extra_data.json;;5;88.0;67;506;;2022-10-29 03:02:00.000;;;2022-10-29 11:30:34.392;2022-10-29 11:30:21.757;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-10-29 11:28:00.000;e0fcf7a8-a09a-4070-9442-6724c7f32a87;
;90.0;17;62;1;5;31;466;72;0;9;0;0;;;3;69.0;;10.0;;;;9825f69f-c693-49af-945d-0389f006946d.extra_data.json;;5;93.0;92;466;;2022-10-30 04:37:00.000;;;2022-10-30 12:23:33.922;2022-10-30 12:23:21.783;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-10-30 12:23:00.000;9825f69f-c693-49af-945d-0389f006946d;
;76.0;31;42;10;9;28;380;192;0;6;0;0;;;3;56.0;;14.0;;;;1e46ab8b-cbcd-4aae-bd66-17e3d753aca0.extra_data.json;;3;92.0;80;380;;2022-10-31 04:15:00.000;;;2022-10-31 10:35:33.519;2022-10-31 10:35:20.630;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-10-31 10:35:00.000;1e46ab8b-cbcd-4aae-bd66-17e3d753aca0;
;79.0;17;36;2;6;33;433;67;1;13;0;0;;;3;62.0;;14.0;;;;eff0d25b-7993-4a3e-adba-698a9765cb26.extra_data.json;;5;92.0;77;433;;2022-11-01 03:16:00.000;;;2022-11-01 10:30:46.093;2022-11-01 10:30:33.798;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-11-01 10:29:00.000;eff0d25b-7993-4a3e-adba-698a9765cb26;
;70.0;54;71;13;10;65;539;253;1;39;0;0;;;3;76.0;;24.0;;;;e219663a-3eb5-401b-b33f-d4b5ddbf5d33.extra_data.json;;4;87.0;72;539;;2022-11-02 03:08:00.000;;;2022-11-02 12:08:00.333;2022-11-02 12:07:46.644;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-11-02 12:07:00.000;e219663a-3eb5-401b-b33f-d4b5ddbf5d33;
;41.0;38;66;4;24;39;469;140;3;21;0;0;;;3;72.0;;16.0;;;;9bd5534c-fc11-449c-bac5-46a504012127.extra_data.json;;5;91.0;68;469;;2022-11-03 02:56:00.000;;;2022-11-03 10:45:40.395;2022-11-03 10:45:23.964;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-11-03 10:45:00.000;9bd5534c-fc11-449c-bac5-46a504012127;
;71.0;36;62;3;4;47;431;112;1;31;0;0;;;3;70.0;;21.0;;;;1ed3c741-db1a-483a-aaea-389d15725c73.extra_data.json;;3;89.0;82;431;;2022-11-04 03:34:00.000;;;2022-11-04 10:45:31.555;2022-11-04 10:45:17.579;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-11-04 10:45:00.000;1ed3c741-db1a-483a-aaea-389d15725c73;
;79.0;31;31;4;6;60;508;114;0;41;0;0;;;3;68.0;;23.0;;;;46b0427d-b612-434c-8d81-de8034358364.extra_data.json;;3;88.0;78;508;;2022-11-05 03:00:00.000;;;2022-11-05 11:30:43.756;2022-11-05 11:30:27.990;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-11-05 11:28:00.000;46b0427d-b612-434c-8d81-de8034358364;
;72.0;33;39;5;8;48;481;112;1;26;0;0;;;3;68.0;;20.0;;;;86dc9a60-01a4-4b6f-8063-530d31fd61b8.extra_data.json;;4;90.0;76;481;;2022-11-06 03:39:00.000;;;2022-11-06 11:40:35.017;2022-11-06 11:40:19.706;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-11-06 11:40:00.000;86dc9a60-01a4-4b6f-8063-530d31fd61b8;
;62.0;0;0;6;3;9;103;103;1;6;0;0;;;3;10.0;;20.0;;;;2b2dd81a-bd14-4f1d-a53a-c6fd1593c447.extra_data.json;;1;91.0;52;103;;2022-11-06 11:49:00.000;;;2022-11-06 13:36:28.954;2022-11-06 13:36:24.535;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-11-06 13:32:00.000;2b2dd81a-bd14-4f1d-a53a-c6fd1593c447;
;83.0;40;60;2;2;46;445;111;0;25;0;0;;;3;72.0;;18.0;;;;2aac2f24-434d-4f8c-a8d2-72b69c0e5202.extra_data.json;;3;89.0;85;445;;2022-11-07 03:19:00.000;;;2022-11-07 10:50:54.924;2022-11-07 10:49:39.438;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-11-07 10:44:00.000;2aac2f24-434d-4f8c-a8d2-72b69c0e5202;
;78.0;48;72;4;12;31;458;150;1;13;0;0;;;3;74.0;;12.0;;;;0aaf50ad-4a56-4c47-b151-58df38561cf8.extra_data.json;;6;93.0;78;458;;2022-11-08 03:07:00.000;;;2022-11-08 10:45:31.010;2022-11-08 10:45:17.072;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-11-08 10:45:00.000;0aaf50ad-4a56-4c47-b151-58df38561cf8;
;42.0;44;44;18;18;49;437;243;3;28;0;0;;;3;61.0;;25.0;;;;d0610fe2-4a9d-44cf-a0ad-5ce10f74fcc1.extra_data.json;;4;88.0;62;437;;2022-11-09 03:53:00.000;;;2022-11-09 11:15:28.898;2022-11-09 11:15:14.612;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-11-09 11:10:00.000;d0610fe2-4a9d-44cf-a0ad-5ce10f74fcc1;
;83.0;28;51;4;2;59;464;95;0;33;0;0;;;3;69.0;;24.0;;;;1de17ee6-850e-4809-931f-bbc43ec35cd0.extra_data.json;;3;87.0;83;464;;2022-11-10 03:00:00.000;;;2022-11-10 10:45:37.922;2022-11-10 10:45:22.155;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-11-10 10:44:00.000;1de17ee6-850e-4809-931f-bbc43ec35cd0;
;73.0;12;37;0;12;32;437;69;1;11;0;0;;;3;59.0;;10.0;;;;6971289e-0fda-4f7e-86de-a1e93aa75478.extra_data.json;;5;92.0;79;437;;2022-11-11 03:57:00.000;;;2022-11-11 11:15:29.069;2022-11-11 11:15:14.363;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-11-11 11:14:00.000;6971289e-0fda-4f7e-86de-a1e93aa75478;
;68.0;41;47;1;7;33;343;104;1;20;0;0;;;3;64.0;;16.0;;;;f5bf9b7e-f447-4243-955e-534458f71e8d.extra_data.json;;3;90.0;70;343;;2022-11-12 03:17:00.000;;;2022-11-12 09:07:02.548;2022-11-12 09:06:50.235;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-11-12 09:00:00.000;f5bf9b7e-f447-4243-955e-534458f71e8d;
;72.0;32;95;5;13;38;467;97;1;11;0;0;;;3;80.0;;16.0;;;;41630db4-26e8-45be-a640-94cfa9b7d764.extra_data.json;;5;91.0;83;467;;2022-11-13 03:08:00.000;;;2022-11-13 10:56:37.420;2022-11-13 10:56:17.044;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-11-13 10:55:00.000;41630db4-26e8-45be-a640-94cfa9b7d764;
;77.0;0;0;5;3;11;183;72;0;0;0;0;;;3;18.0;;13.0;;;;158af268-150c-441c-aff1-8bca57de8ae2.extra_data.json;;2;93.0;61;183;;2022-11-13 16:08:00.000;;;2022-11-13 19:11:53.538;2022-11-13 19:11:47.070;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-11-13 19:11:00.000;158af268-150c-441c-aff1-8bca57de8ae2;
;73.0;17;17;41;2;64;354;315;0;46;0;0;;;3;42.0;;44.0;;;;dab72040-0018-4d95-b1f0-acffabe6c467.extra_data.json;;1;81.0;57;354;;2022-11-14 04:49:00.000;;;2022-11-14 10:43:35.528;2022-11-14 10:43:25.267;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-11-14 10:43:00.000;dab72040-0018-4d95-b1f0-acffabe6c467;
;86.0;71;71;9;4;49;521;207;0;24;0;0;;;3;79.0;;18.0;;;;ec4dc20a-f695-4b1f-9340-5631c0cbcfdd.extra_data.json;;4;90.0;84;521;;2022-11-15 02:48:00.000;;;2022-11-15 11:30:46.414;2022-11-15 11:30:32.199;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-11-15 11:29:00.000;ec4dc20a-f695-4b1f-9340-5631c0cbcfdd;
;55.0;62;68;16;10;65;489;246;2;48;0;0;;;3;73.0;;30.0;;;;43c2655c-2dfc-4788-a038-b17c3d93dd27.extra_data.json;;3;86.0;69;489;;2022-11-16 02:31:00.000;;;2022-11-16 10:40:29.358;2022-11-16 10:40:15.142;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-11-16 10:40:00.000;43c2655c-2dfc-4788-a038-b17c3d93dd27;
;83.0;49;49;5;2;37;512;111;1;20;0;0;;;3;78.0;;16.0;;;;82102986-f454-4a71-a0c4-114004fc9ca8.extra_data.json;;5;92.0;84;512;;2022-11-17 02:08:00.000;;;2022-11-17 10:40:31.939;2022-11-17 10:40:13.912;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-11-17 10:40:00.000;82102986-f454-4a71-a0c4-114004fc9ca8;
;74.0;27;50;5;6;37;452;172;1;18;0;0;;;3;63.0;;15.0;;;;70d0668b-14c2-46d0-9dae-0511b81957c4.extra_data.json;;4;91.0;74;452;;2022-11-18 03:08:00.000;;;2022-11-18 10:40:42.005;2022-11-18 10:40:26.302;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-11-18 10:40:00.000;70d0668b-14c2-46d0-9dae-0511b81957c4;
;80.0;5;18;2;15;63;516;67;1;45;0;0;;;3;58.0;;24.0;;;;84e3eff4-cfe3-409c-9dea-b949f1f0fe34.extra_data.json;;7;87.0;66;516;;2022-11-19 02:53:00.000;;;2022-11-19 11:34:19.348;2022-11-19 11:34:01.231;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-11-19 11:29:00.000;84e3eff4-cfe3-409c-9dea-b949f1f0fe34;
;67.0;21;62;3;18;52;450;76;1;24;0;0;;;3;70.0;;21.0;;;;b16e368b-2f19-4741-a156-7e6195f14f09.extra_data.json;;5;88.0;70;450;;2022-11-20 03:20:00.000;;;2022-11-20 10:50:40.590;2022-11-20 10:50:24.533;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-11-20 10:50:00.000;b16e368b-2f19-4741-a156-7e6195f14f09;
;40.0;40;59;10;30;67;457;169;3;41;0;0;;;3;68.0;;30.0;;;;fc2d4cd0-0192-49db-af5a-403ea7bb3f7f.extra_data.json;;6;85.0;62;457;;2022-11-21 03:01:00.000;;;2022-11-21 10:43:44.282;2022-11-21 10:42:44.343;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-11-21 10:38:00.000;fc2d4cd0-0192-49db-af5a-403ea7bb3f7f;
;59.0;49;49;30;21;63;419;229;1;39;0;0;;;3;62.0;;37.0;;;;8091e867-47b2-4152-9c95-1bc6ce7c5b1b.extra_data.json;;4;84.0;65;419;;2022-11-22 03:35:00.000;;;2022-11-22 10:45:30.774;2022-11-22 10:45:14.303;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-11-22 10:34:00.000;8091e867-47b2-4152-9c95-1bc6ce7c5b1b;
;54.0;32;43;16;11;73;497;172;2;44;0;0;;;3;66.0;;33.0;;;;eecc0d7f-783f-4e87-b61b-704960333a6c.extra_data.json;;3;85.0;65;497;;2022-11-23 02:48:00.000;;;2022-11-23 11:10:37.087;2022-11-23 11:10:19.496;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-11-23 11:05:00.000;eecc0d7f-783f-4e87-b61b-704960333a6c;
;81.0;42;57;15;4;57;442;230;0;34;0;0;;;3;64.0;;27.0;;;;b0ec90bc-6368-452e-87a7-483e4f8a514b.extra_data.json;;3;87.0;78;442;;2022-11-24 03:21:00.000;;;2022-11-24 10:44:31.574;2022-11-24 10:44:14.085;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-11-24 10:43:00.000;b0ec90bc-6368-452e-87a7-483e4f8a514b;
;75.0;52;52;12;10;39;455;177;1;20;0;0;;;3;69.0;;20.0;;;;24c44820-6d65-4c20-b2bd-ff5511bf8130.extra_data.json;;5;91.0;76;455;;2022-11-25 03:24:00.000;;;2022-11-25 11:00:29.866;2022-11-25 11:00:13.139;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-11-25 10:59:00.000;24c44820-6d65-4c20-b2bd-ff5511bf8130;
;79.0;0;56;2;6;35;449;58;1;14;0;0;;;3;57.0;;14.0;;;;de5bc838-dac0-43f9-9463-545a13aae63c.extra_data.json;;5;92.0;68;449;;2022-11-26 03:46:00.000;;;2022-11-26 11:17:39.396;2022-11-26 11:17:20.904;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-11-26 11:15:00.000;de5bc838-dac0-43f9-9463-545a13aae63c;
;71.0;27;27;5;4;65;570;156;2;42;0;0;;;3;69.0;;22.0;;;;512b6829-9e53-49e9-9b7e-e6a76b5b2b5e.extra_data.json;;5;88.0;68;570;;2022-11-27 02:37:00.000;;;2022-11-27 12:07:36.072;2022-11-27 12:07:17.805;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-11-27 12:07:00.000;512b6829-9e53-49e9-9b7e-e6a76b5b2b5e;
;68.0;5;52;3;12;38;453;63;1;7;0;0;;;3;60.0;;15.0;;;;c1f20e8f-fdd0-40f6-ade4-e9b9551b7a4a.extra_data.json;;4;91.0;82;453;;2022-11-28 02:41:00.000;;;2022-11-28 10:16:13.132;2022-11-28 10:15:54.955;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-11-28 10:14:00.000;c1f20e8f-fdd0-40f6-ade4-e9b9551b7a4a;
;29.0;20;52;4;26;59;514;102;4;36;0;0;;;3;69.0;;22.0;;;;74d01763-01d5-41ed-98ef-03b86c958d63.extra_data.json;;5;88.0;67;514;;2022-11-29 02:08:00.000;;;2022-11-29 10:45:55.975;2022-11-29 10:45:38.234;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-11-29 10:42:00.000;74d01763-01d5-41ed-98ef-03b86c958d63;
;49.0;8;54;7;26;73;486;107;2;53;0;0;;;3;63.0;;32.0;;;;fd56482d-f977-423f-b337-54ade66f1e5a.extra_data.json;;5;84.0;67;486;;2022-11-30 03:22:00.000;;;2022-11-30 11:28:30.509;2022-11-30 11:28:12.001;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-11-30 11:28:00.000;fd56482d-f977-423f-b337-54ade66f1e5a;
;71.0;0;57;5;14;36;487;83;1;9;0;0;;;3;60.0;;15.0;;;;b0a37e26-b3ee-4981-877f-4dba7eed9d3a.extra_data.json;;5;92.0;76;487;;2022-12-01 02:32:00.000;;;2022-12-01 10:40:41.186;2022-12-01 10:40:23.832;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-12-01 10:39:00.000;b0a37e26-b3ee-4981-877f-4dba7eed9d3a;
;55.0;8;15;5;10;61;489;184;2;39;0;0;;;3;54.0;;23.0;;;;06df0265-d806-4696-8dc1-13eabfd11965.extra_data.json;;3;87.0;63;489;;2022-12-02 03:00:00.000;;;2022-12-02 11:09:39.008;2022-12-02 11:09:22.704;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-12-02 11:09:00.000;06df0265-d806-4696-8dc1-13eabfd11965;
;55.0;75;83;13;15;60;570;255;2;31;0;0;;;3;83.0;;21.0;;;;e66bd325-31ba-4657-aea3-54781ba55e4a.extra_data.json;;4;89.0;69;570;;2022-12-03 03:01:00.000;;;2022-12-03 12:40:30.501;2022-12-03 12:40:12.447;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-12-03 12:31:00.000;e66bd325-31ba-4657-aea3-54781ba55e4a;
;89.0;39;60;20;6;80;439;143;0;63;0;0;;;3;68.0;;47.0;;;;3c0fd772-cc9e-448a-b350-06c84b649c7d.extra_data.json;;5;81.0;73;439;;2022-12-04 04:27:00.000;;;2022-12-04 11:47:18.925;2022-12-04 11:46:59.126;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-12-04 11:46:00.000;3c0fd772-cc9e-448a-b350-06c84b649c7d;
;81.0;15;53;2;9;34;463;87;1;10;0;0;;;3;65.0;;12.0;;;;9951c94f-037e-4881-b7ec-006542ff7b71.extra_data.json;;6;92.0;79;463;;2022-12-05 02:57:00.000;;;2022-12-05 10:40:31.493;2022-12-05 10:40:19.979;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-12-05 10:40:00.000;9951c94f-037e-4881-b7ec-006542ff7b71;
;68.0;15;69;2;12;42;483;65;2;26;0;0;;;3;72.0;;17.0;;;;c14c2721-c36a-4323-a04d-0d8ad1e48cb7.extra_data.json;;6;91.0;73;483;;2022-12-06 02:42:00.000;;;2022-12-06 10:47:08.609;2022-12-06 10:46:53.577;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-12-06 10:45:00.000;c14c2721-c36a-4323-a04d-0d8ad1e48cb7;
;58.0;0;45;1;17;32;388;62;2;17;0;0;;;3;50.0;;14.0;;;;c1a47bc4-38f7-4889-8cec-e0c5b1b7a22d.extra_data.json;;5;91.0;67;388;;2022-12-07 03:34:00.000;;;2022-12-07 10:17:36.693;2022-12-07 10:16:11.834;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-12-07 10:02:00.000;c1a47bc4-38f7-4889-8cec-e0c5b1b7a22d;
;65.0;58;59;14;10;45;463;216;1;17;0;0;;;3;70.0;;20.0;;;;0892a5f4-a943-4f24-808c-d4d9889314ac.extra_data.json;;3;90.0;76;463;;2022-12-08 02:57:00.000;;;2022-12-08 10:40:33.460;2022-12-08 10:40:15.002;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-12-08 10:40:00.000;0892a5f4-a943-4f24-808c-d4d9889314ac;
;33.0;38;45;10;22;58;480;166;4;36;0;0;;;3;67.0;;26.0;;;;298c8b5d-9ea9-470a-82f2-dccc3b487d4a.extra_data.json;;5;87.0;60;480;;2022-12-09 03:12:00.000;;;2022-12-09 11:18:26.007;2022-12-09 11:18:10.077;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-12-09 11:12:00.000;298c8b5d-9ea9-470a-82f2-dccc3b487d4a;
;65.0;58;72;9;10;47;452;184;1;31;0;0;;;3;74.0;;22.0;;;;0246c749-35a5-404e-bd46-f0d0ac6e0b28.extra_data.json;;3;89.0;74;452;;2022-12-10 03:28:00.000;;;2022-12-10 11:00:31.301;2022-12-10 11:00:14.356;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-12-10 11:00:00.000;0246c749-35a5-404e-bd46-f0d0ac6e0b28;
;59.0;15;23;17;16;58;528;188;2;18;0;0;;;3;60.0;;23.0;;;;3c29d625-7ba8-4d81-bdbb-c487275de031.extra_data.json;;5;89.0;59;528;;2022-12-11 02:47:00.000;;;2022-12-11 11:35:57.463;2022-12-11 11:35:39.416;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-12-11 11:35:00.000;3c29d625-7ba8-4d81-bdbb-c487275de031;
;65.0;21;35;26;15;59;471;123;2;33;0;0;;;3;61.0;;41.0;;;;ad2b81e3-1c57-407a-935d-87b0bccda03b.extra_data.json;;6;87.0;63;471;;2022-12-12 03:05:00.000;;;2022-12-12 10:58:34.053;2022-12-12 10:58:18.731;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-12-12 10:56:00.000;ad2b81e3-1c57-407a-935d-87b0bccda03b;
;43.0;52;78;6;27;47;457;152;2;19;0;0;;;3;76.0;;18.0;;;;e2853975-3e8e-4ca5-b426-efa66293f518.extra_data.json;;4;89.0;71;457;;2022-12-13 03:06:00.000;;;2022-12-13 10:47:58.189;2022-12-13 10:47:45.065;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-12-13 10:43:00.000;e2853975-3e8e-4ca5-b426-efa66293f518;
;44.0;14;57;8;16;57;469;110;3;37;0;0;;;3;64.0;;27.0;;;;9efb6770-5ffd-4ac3-8a89-f1af7e1b346f.extra_data.json;;4;87.0;65;469;;2022-12-14 03:12:00.000;;;2022-12-14 11:18:46.542;2022-12-14 11:17:29.896;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-12-14 11:01:00.000;9efb6770-5ffd-4ac3-8a89-f1af7e1b346f;
;59.0;16;16;6;16;49;425;95;2;20;0;0;;;3;53.0;;23.0;;;;759940f1-ff25-4de8-9535-a4f8b29f35f9.extra_data.json;;5;88.0;66;425;;2022-12-15 03:06:00.000;;;2022-12-15 10:18:04.776;2022-12-15 10:16:44.392;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-12-15 10:11:00.000;759940f1-ff25-4de8-9535-a4f8b29f35f9;
;96.0;0;47;4;9;57;502;86;0;26;0;0;;;3;60.0;;21.0;;;;38bfbbdd-d410-4871-a4b5-c60985005dad.extra_data.json;;7;88.0;65;502;;2022-12-16 02:47:00.000;;;2022-12-16 11:20:02.319;2022-12-16 11:19:45.962;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-12-16 11:09:00.000;38bfbbdd-d410-4871-a4b5-c60985005dad;
;45.0;90;90;7;15;55;526;243;3;19;0;0;;;3;85.0;;17.0;;;;af408508-c407-45d9-aa6b-d89fc88af95a.extra_data.json;;4;89.0;76;526;;2022-12-17 02:44:00.000;;;2022-12-17 11:30:36.512;2022-12-17 11:30:19.253;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-12-17 11:30:00.000;af408508-c407-45d9-aa6b-d89fc88af95a;
;74.0;2;2;5;1;29;154;122;0;27;0;0;;;3;17.0;;40.0;;;;31510af5-328a-4af6-a176-497ccd1f8b34.extra_data.json;;1;81.0;57;154;;2022-12-17 16:22:00.000;;;2022-12-17 19:00:09.852;2022-12-17 19:00:05.910;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-12-17 18:56:00.000;31510af5-328a-4af6-a176-497ccd1f8b34;
;89.0;29;52;1;6;80;506;116;0;61;0;0;;;3;71.0;;29.0;;;;f521fa30-e870-4cf9-86c8-51e95bdb6643.extra_data.json;;5;84.0;80;506;;2022-12-18 04:01:00.000;;;2022-12-18 12:28:01.793;2022-12-18 12:27:48.994;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-12-18 12:27:00.000;f521fa30-e870-4cf9-86c8-51e95bdb6643;
;35.0;26;37;4;30;60;451;146;2;41;0;0;;;3;60.0;;25.0;;;;14e4ac9d-c0f5-48c8-8791-c96f76f6eb94.extra_data.json;;3;86.0;60;451;;2022-12-19 03:13:00.000;;;2022-12-19 10:45:12.417;2022-12-19 10:44:57.138;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-12-19 10:44:00.000;14e4ac9d-c0f5-48c8-8791-c96f76f6eb94;
;48.0;51;74;6;17;54;436;162;2;27;0;0;;;3;73.0;;22.0;;;;e534c9af-d2ce-42e0-904a-dab946c66a17.extra_data.json;;3;87.0;68;436;;2022-12-20 03:24:00.000;;;2022-12-20 10:40:18.183;2022-12-20 10:40:02.811;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-12-20 10:40:00.000;e534c9af-d2ce-42e0-904a-dab946c66a17;
;75.0;71;71;7;5;60;525;215;1;36;0;0;;;3;79.0;;22.0;;;;fc690043-e080-4388-98cb-d966fe177ebf.extra_data.json;;4;88.0;79;525;;2022-12-21 02:19:00.000;;;2022-12-21 11:05:23.414;2022-12-21 11:05:12.920;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2022-12-21 11:04:00.000;fc690043-e080-4388-98cb-d966fe177ebf;
